nombre_estacion,latitud,longitud,Fecha,Caudal Diario Promedio
Daule_Peripa,-0.9269476,-79.7482363,2025-04-10,1841.6833333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-04-11,1858.529375
Daule_Peripa,-0.9269476,-79.7482363,2025-04-12,895.7443750000001
Daule_Peripa,-0.9269476,-79.7482363,2025-04-13,837.7025
Daule_Peripa,-0.9269476,-79.7482363,2025-04-14,1185.590625
Daule_Peripa,-0.9269476,-79.7482363,2025-04-15,888.8666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-04-16,1252.1454545454546
Daule_Peripa,-0.9269476,-79.7482363,2025-04-17,1575.2
Daule_Peripa,-0.9269476,-79.7482363,2025-04-18,1345.7125
Daule_Peripa,-0.9269476,-79.7482363,2025-04-19,1353.6666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-04-20,1549.5666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-04-21,1566.87
Daule_Peripa,-0.9269476,-79.7482363,2025-04-22,1248.0933333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-04-23,977.763125
Daule_Peripa,-0.9269476,-79.7482363,2025-04-24,755.3768749999999
Daule_Peripa,-0.9269476,-79.7482363,2025-04-25,713.3493749999999
Daule_Peripa,-0.9269476,-79.7482363,2025-04-26,832.6533333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-04-27,710.4975
Daule_Peripa,-0.9269476,-79.7482363,2025-04-28,631.31
Daule_Peripa,-0.9269476,-79.7482363,2025-04-29,740.4093750000001
Daule_Peripa,-0.9269476,-79.7482363,2025-04-30,685.2733333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-05-01,698.3033333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-05-02,582.5333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-05-03,458.86875000000003
Daule_Peripa,-0.9269476,-79.7482363,2025-05-04,655.4666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-05-05,581.88
Daule_Peripa,-0.9269476,-79.7482363,2025-05-06,421.14374999999995
Daule_Peripa,-0.9269476,-79.7482363,2025-05-07,472.37958333333336
Daule_Peripa,-0.9269476,-79.7482363,2025-05-08,388.408125
Daule_Peripa,-0.9269476,-79.7482363,2025-05-09,532.1700000000001
Daule_Peripa,-0.9269476,-79.7482363,2025-05-10,472.929375
Daule_Peripa,-0.9269476,-79.7482363,2025-05-11,432.798125
Daule_Peripa,-0.9269476,-79.7482363,2025-05-12,433.316875
Daule_Peripa,-0.9269476,-79.7482363,2025-05-13,418.3966666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-05-14,409.1233333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-05-15,370.3333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-05-16,310.53666666666663
Daule_Peripa,-0.9269476,-79.7482363,2025-05-17,356.09999999999997
Daule_Peripa,-0.9269476,-79.7482363,2025-05-18,431.3666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-05-19,397.14000000000004
Daule_Peripa,-0.9269476,-79.7482363,2025-05-20,523.640625
Daule_Peripa,-0.9269476,-79.7482363,2025-05-21,492.6466666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-05-22,349.4666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-05-23,321.929375
Daule_Peripa,-0.9269476,-79.7482363,2025-05-24,203.7325
Daule_Peripa,-0.9269476,-79.7482363,2025-05-25,177.75666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-05-26,378.2633333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-05-27,545.8066666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-05-28,438.3193617021277
Daule_Peripa,-0.9269476,-79.7482363,2025-05-29,345.09875000000005
Daule_Peripa,-0.9269476,-79.7482363,2025-05-30,299.81666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-05-31,275.55333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-06-01,251.0
Daule_Peripa,-0.9269476,-79.7482363,2025-06-02,247.9
Daule_Peripa,-0.9269476,-79.7482363,2025-06-03,276.93333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-06-04,230.63333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-05,173.84333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-06,163.25666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-06-07,141.44333333333336
Daule_Peripa,-0.9269476,-79.7482363,2025-06-08,121.77
Daule_Peripa,-0.9269476,-79.7482363,2025-06-09,135.95666666666668
Daule_Peripa,-0.9269476,-79.7482363,2025-06-10,171.808
Daule_Peripa,-0.9269476,-79.7482363,2025-06-11,149.41333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-12,137.585
Daule_Peripa,-0.9269476,-79.7482363,2025-06-13,177.92
Daule_Peripa,-0.9269476,-79.7482363,2025-06-14,157.70000000000002
Daule_Peripa,-0.9269476,-79.7482363,2025-06-15,210.875
Daule_Peripa,-0.9269476,-79.7482363,2025-06-16,221.0666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-06-17,211.9
Daule_Peripa,-0.9269476,-79.7482363,2025-06-18,184.1
Daule_Peripa,-0.9269476,-79.7482363,2025-06-19,150.93333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-06-20,142.75333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-21,141.78333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-22,76.02333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-23,76.7025
Daule_Peripa,-0.9269476,-79.7482363,2025-06-24,111.47041666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-06-25,302.99
Daule_Peripa,-0.9269476,-79.7482363,2025-06-26,163.29
Daule_Peripa,-0.9269476,-79.7482363,2025-06-27,153.78333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-06-28,151.41
Daule_Peripa,-0.9269476,-79.7482363,2025-06-29,150.9466666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-06-30,212.26
Daule_Peripa,-0.9269476,-79.7482363,2025-07-01,207.04333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-07-02,143.63333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-07-03,110.06666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-07-04,126.21333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-07-05,129.97333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-07-06,120.61666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-07-07,76.78
Daule_Peripa,-0.9269476,-79.7482363,2025-07-08,111.61333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-07-09,113.74666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-07-10,139.55875
Daule_Peripa,-0.9269476,-79.7482363,2025-07-11,126.02666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-07-12,105.88999999999999
Daule_Peripa,-0.9269476,-79.7482363,2025-07-13,118.41000000000001
Daule_Peripa,-0.9269476,-79.7482363,2025-07-14,112.65333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-07-15,96.9
Daule_Peripa,-0.9269476,-79.7482363,2025-07-16,103.17304347826087
Daule_Peripa,-0.9269476,-79.7482363,2025-07-17,140.46666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-07-18,153.29999999999998
Daule_Peripa,-0.9269476,-79.7482363,2025-07-19,121.06666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-07-20,103.16666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-07-21,99.82333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-07-22,54.721111111111114
Daule_Peripa,-0.9269476,-79.7482363,2025-07-23,26.27
Daule_Peripa,-0.9269476,-79.7482363,2025-07-24,23.48625
Daule_Peripa,-0.9269476,-79.7482363,2025-07-25,68.41000000000001
Daule_Peripa,-0.9269476,-79.7482363,2025-07-26,84.70913043478262
Daule_Peripa,-0.9269476,-79.7482363,2025-07-27,86.48
Daule_Peripa,-0.9269476,-79.7482363,2025-07-28,82.64
Daule_Peripa,-0.9269476,-79.7482363,2025-07-29,82.71333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-07-30,77.19
Daule_Peripa,-0.9269476,-79.7482363,2025-07-31,50.666666666666664
Daule_Peripa,-0.9269476,-79.7482363,2025-08-01,16.866666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-08-02,64.25333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-03,81.84333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-04,78.99333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-05,75.32333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-08-06,74.91333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-08-07,60.946666666666665
Daule_Peripa,-0.9269476,-79.7482363,2025-08-08,36.06
Daule_Peripa,-0.9269476,-79.7482363,2025-08-09,37.57416666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-08-10,65.65333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-08-11,75.38
Daule_Peripa,-0.9269476,-79.7482363,2025-08-12,72.45333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-13,64.14333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-14,40.24
Daule_Peripa,-0.9269476,-79.7482363,2025-08-15,48.93333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-08-16,36.333333333333336
Daule_Peripa,-0.9269476,-79.7482363,2025-08-17,21.573333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-08-18,49.57
Daule_Peripa,-0.9269476,-79.7482363,2025-08-19,68.86666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-08-20,69.05
Daule_Peripa,-0.9269476,-79.7482363,2025-08-21,61.53666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-08-22,60.57333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-08-23,65.02666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-08-24,58.653333333333336
Daule_Peripa,-0.9269476,-79.7482363,2025-08-25,45.126666666666665
Daule_Peripa,-0.9269476,-79.7482363,2025-08-26,56.550000000000004
Daule_Peripa,-0.9269476,-79.7482363,2025-08-27,54.419999999999995
Daule_Peripa,-0.9269476,-79.7482363,2025-08-28,60.91
Daule_Peripa,-0.9269476,-79.7482363,2025-08-29,55.76291666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-08-30,63.43333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-08-31,47.43333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-09-01,47.95333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-09-02,55.27
Daule_Peripa,-0.9269476,-79.7482363,2025-09-03,59.126666666666665
Daule_Peripa,-0.9269476,-79.7482363,2025-09-04,61.879999999999995
Daule_Peripa,-0.9269476,-79.7482363,2025-09-05,58.370000000000005
Daule_Peripa,-0.9269476,-79.7482363,2025-09-06,56.35
Daule_Peripa,-0.9269476,-79.7482363,2025-09-07,56.35
Daule_Peripa,-0.9269476,-79.7482363,2025-09-08,52.830000000000005
Daule_Peripa,-0.9269476,-79.7482363,2025-09-09,44.18333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-09-10,47.07333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-09-11,46.053333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-09-12,59.96
Daule_Peripa,-0.9269476,-79.7482363,2025-09-13,65.75999999999999
Daule_Peripa,-0.9269476,-79.7482363,2025-09-14,70.48666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-09-15,54.212500000000006
Daule_Peripa,-0.9269476,-79.7482363,2025-09-16,29.433333333333337
Daule_Peripa,-0.9269476,-79.7482363,2025-09-17,37.98
Daule_Peripa,-0.9269476,-79.7482363,2025-09-18,40.39666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-09-19,43.20333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-09-20,32.06
Daule_Peripa,-0.9269476,-79.7482363,2025-09-21,41.82
Daule_Peripa,-0.9269476,-79.7482363,2025-09-22,57.946666666666665
Daule_Peripa,-0.9269476,-79.7482363,2025-09-23,70.92666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-09-24,46.01666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-09-25,51.53666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-09-26,56.24666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-09-27,82.1
Daule_Peripa,-0.9269476,-79.7482363,2025-09-28,77.67999999999999
Daule_Peripa,-0.9269476,-79.7482363,2025-09-29,53.910000000000004
Daule_Peripa,-0.9269476,-79.7482363,2025-09-30,49.63333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-01,40.56666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-02,40.766666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-03,43.77333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-04,38.10636363636363
Daule_Peripa,-0.9269476,-79.7482363,2025-10-05,40.71
Daule_Peripa,-0.9269476,-79.7482363,2025-10-06,31.163333333333338
Daule_Peripa,-0.9269476,-79.7482363,2025-10-07,48.65
Daule_Peripa,-0.9269476,-79.7482363,2025-10-08,60.0
Daule_Peripa,-0.9269476,-79.7482363,2025-10-09,62.870000000000005
Daule_Peripa,-0.9269476,-79.7482363,2025-10-10,90.83666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-11,114.02333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-12,82.05666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-10-13,72.33333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-14,100.96666666666665
Daule_Peripa,-0.9269476,-79.7482363,2025-10-15,101.83333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-16,149.22666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-17,84.34666666666668
Daule_Peripa,-0.9269476,-79.7482363,2025-10-18,40.123333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-10-19,40.70666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-10-20,45.77
Daule_Peripa,-0.9269476,-79.7482363,2025-10-21,37.715
Daule_Peripa,-0.9269476,-79.7482363,2025-10-22,36.03333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-10-23,53.01333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-10-24,50.416666666666664
Daule_Peripa,-0.9269476,-79.7482363,2025-10-25,39.11
Daule_Peripa,-0.9269476,-79.7482363,2025-10-26,53.5
Daule_Peripa,-0.9269476,-79.7482363,2025-10-27,83.86666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-28,95.03333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-10-29,77.5
Daule_Peripa,-0.9269476,-79.7482363,2025-10-30,75.20666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-10-31,39.29
Daule_Peripa,-0.9269476,-79.7482363,2025-11-01,50.546666666666674
Daule_Peripa,-0.9269476,-79.7482363,2025-11-02,65.15333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-11-03,69.71333333333332
Daule_Peripa,-0.9269476,-79.7482363,2025-11-04,50.98
Daule_Peripa,-0.9269476,-79.7482363,2025-11-05,26.37
Daule_Peripa,-0.9269476,-79.7482363,2025-11-06,30.470000000000002
Daule_Peripa,-0.9269476,-79.7482363,2025-11-07,64.36
Daule_Peripa,-0.9269476,-79.7482363,2025-11-08,71.71
Daule_Peripa,-0.9269476,-79.7482363,2025-11-09,62.36666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-11-10,62.800000000000004
Daule_Peripa,-0.9269476,-79.7482363,2025-11-11,71.92
Daule_Peripa,-0.9269476,-79.7482363,2025-11-12,71.21
Daule_Peripa,-0.9269476,-79.7482363,2025-11-13,36.53333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-11-14,52.17333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-11-15,68.11
Daule_Peripa,-0.9269476,-79.7482363,2025-11-16,73.26333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-11-17,78.64666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-11-18,75.66333333333334
Daule_Peripa,-0.9269476,-79.7482363,2025-11-19,72.07666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-11-20,66.95333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-11-21,49.586666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-11-22,57.57666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-11-23,55.18666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-11-24,54.553333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-11-25,73.02
Daule_Peripa,-0.9269476,-79.7482363,2025-11-26,79.58
Daule_Peripa,-0.9269476,-79.7482363,2025-11-27,82.26666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-11-28,71.2
Daule_Peripa,-0.9269476,-79.7482363,2025-11-29,99.73333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-11-30,101.53333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-12-01,78.53333333333335
Daule_Peripa,-0.9269476,-79.7482363,2025-12-02,63.63173913043478
Daule_Peripa,-0.9269476,-79.7482363,2025-12-03,56.61000000000001
Daule_Peripa,-0.9269476,-79.7482363,2025-12-04,43.77333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-12-05,54.51
Daule_Peripa,-0.9269476,-79.7482363,2025-12-06,42.26
Daule_Peripa,-0.9269476,-79.7482363,2025-12-07,15.016666666666666
Daule_Peripa,-0.9269476,-79.7482363,2025-12-08,12.033333333333333
Daule_Peripa,-0.9269476,-79.7482363,2025-12-09,40.5
Daule_Peripa,-0.9269476,-79.7482363,2025-12-10,40.46666666666667
Daule_Peripa,-0.9269476,-79.7482363,2025-12-11,45.4
Daule_Peripa,-0.9269476,-79.7482363,2025-12-12,50.175000000000004
Daule_Peripa,-0.9269476,-79.7482363,2025-12-13,48.9
Delsitanisagua,-3.980341,-79.016983,2024-04-02,64.23857142857142
Delsitanisagua,-3.980341,-79.016983,2024-04-03,41.0
Delsitanisagua,-3.980341,-79.016983,2024-04-04,45.44708333333333
Delsitanisagua,-3.980341,-79.016983,2024-04-05,33.766666666666666
Delsitanisagua,-3.980341,-79.016983,2024-04-06,30.746666666666666
Delsitanisagua,-3.980341,-79.016983,2024-04-07,23.009583333333335
Delsitanisagua,-3.980341,-79.016983,2024-04-08,26.579583333333332
Delsitanisagua,-3.980341,-79.016983,2024-04-09,32.388333333333335
Delsitanisagua,-3.980341,-79.016983,2024-04-10,29.014166666666668
Delsitanisagua,-3.980341,-79.016983,2024-04-11,28.322083333333335
Delsitanisagua,-3.980341,-79.016983,2024-04-12,23.326666666666668
Delsitanisagua,-3.980341,-79.016983,2024-04-13,23.443749999999998
Delsitanisagua,-3.980341,-79.016983,2024-04-14,22.980833333333333
Delsitanisagua,-3.980341,-79.016983,2024-04-15,22.28916666666667
Delsitanisagua,-3.980341,-79.016983,2024-04-16,24.834999999999997
Delsitanisagua,-3.980341,-79.016983,2024-04-17,23.304999999999996
Delsitanisagua,-3.980341,-79.016983,2024-04-18,23.35291666666667
Delsitanisagua,-3.980341,-79.016983,2024-04-19,69.81333333333333
Delsitanisagua,-3.980341,-79.016983,2024-04-20,31.7925
Delsitanisagua,-3.980341,-79.016983,2024-04-21,32.412083333333335
Delsitanisagua,-3.980341,-79.016983,2024-04-22,40.72375
Delsitanisagua,-3.980341,-79.016983,2024-04-23,28.805833333333336
Delsitanisagua,-3.980341,-79.016983,2024-04-24,32.94041666666667
Delsitanisagua,-3.980341,-79.016983,2024-04-25,29.694166666666664
Delsitanisagua,-3.980341,-79.016983,2024-04-26,23.4825
Delsitanisagua,-3.980341,-79.016983,2024-04-27,22.560000000000002
Delsitanisagua,-3.980341,-79.016983,2024-04-28,22.795833333333334
Delsitanisagua,-3.980341,-79.016983,2024-04-29,22.25916666666667
Delsitanisagua,-3.980341,-79.016983,2024-04-30,22.710416666666664
Delsitanisagua,-3.980341,-79.016983,2024-05-01,24.564166666666665
Delsitanisagua,-3.980341,-79.016983,2024-05-02,23.377499999999998
Delsitanisagua,-3.980341,-79.016983,2024-05-03,22.899583333333336
Delsitanisagua,-3.980341,-79.016983,2024-05-04,24.511666666666667
Delsitanisagua,-3.980341,-79.016983,2024-05-05,34.870416666666664
Delsitanisagua,-3.980341,-79.016983,2024-05-06,28.80541666666667
Delsitanisagua,-3.980341,-79.016983,2024-05-07,54.95333333333334
Delsitanisagua,-3.980341,-79.016983,2024-05-08,28.31458333333333
Delsitanisagua,-3.980341,-79.016983,2024-05-09,23.017916666666665
Delsitanisagua,-3.980341,-79.016983,2024-05-10,21.0075
Delsitanisagua,-3.980341,-79.016983,2024-05-11,21.4075
Delsitanisagua,-3.980341,-79.016983,2024-05-12,22.2625
Delsitanisagua,-3.980341,-79.016983,2024-05-13,56.01125
Delsitanisagua,-3.980341,-79.016983,2024-05-14,32.683749999999996
Delsitanisagua,-3.980341,-79.016983,2024-05-15,24.097083333333334
Delsitanisagua,-3.980341,-79.016983,2024-05-16,41.06875
Delsitanisagua,-3.980341,-79.016983,2024-05-17,28.363333333333333
Delsitanisagua,-3.980341,-79.016983,2024-05-18,22.55
Delsitanisagua,-3.980341,-79.016983,2024-05-19,22.55
Delsitanisagua,-3.980341,-79.016983,2024-05-20,62.18
Delsitanisagua,-3.980341,-79.016983,2024-05-21,86.30458333333333
Delsitanisagua,-3.980341,-79.016983,2024-05-22,74.00625000000001
Delsitanisagua,-3.980341,-79.016983,2024-05-23,45.05291666666667
Delsitanisagua,-3.980341,-79.016983,2024-05-24,34.181666666666665
Delsitanisagua,-3.980341,-79.016983,2024-05-25,37.28125
Delsitanisagua,-3.980341,-79.016983,2024-05-26,32.375
Delsitanisagua,-3.980341,-79.016983,2024-05-27,29.232916666666668
Delsitanisagua,-3.980341,-79.016983,2024-05-28,51.78375
Delsitanisagua,-3.980341,-79.016983,2024-05-29,39.97708333333333
Delsitanisagua,-3.980341,-79.016983,2024-05-30,53.377916666666664
Delsitanisagua,-3.980341,-79.016983,2024-05-31,31.01
Delsitanisagua,-3.980341,-79.016983,2024-06-01,29.346666666666668
Delsitanisagua,-3.980341,-79.016983,2024-06-02,26.278333333333332
Delsitanisagua,-3.980341,-79.016983,2024-06-03,25.473333333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-04,24.67
Delsitanisagua,-3.980341,-79.016983,2024-06-05,30.424583333333334
Delsitanisagua,-3.980341,-79.016983,2024-06-06,64.63250000000001
Delsitanisagua,-3.980341,-79.016983,2024-06-07,64.21583333333334
Delsitanisagua,-3.980341,-79.016983,2024-06-08,35.32208333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-09,34.59583333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-10,34.8025
Delsitanisagua,-3.980341,-79.016983,2024-06-11,47.76833333333334
Delsitanisagua,-3.980341,-79.016983,2024-06-12,144.47458333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-13,86.67666666666668
Delsitanisagua,-3.980341,-79.016983,2024-06-14,38.68
Delsitanisagua,-3.980341,-79.016983,2024-06-15,87.125
Delsitanisagua,-3.980341,-79.016983,2024-06-16,151.67166666666665
Delsitanisagua,-3.980341,-79.016983,2024-06-17,68.17625
Delsitanisagua,-3.980341,-79.016983,2024-06-18,50.181666666666665
Delsitanisagua,-3.980341,-79.016983,2024-06-19,37.68541666666667
Delsitanisagua,-3.980341,-79.016983,2024-06-20,35.833333333333336
Delsitanisagua,-3.980341,-79.016983,2024-06-21,111.89333333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-22,68.75666666666667
Delsitanisagua,-3.980341,-79.016983,2024-06-23,42.437916666666666
Delsitanisagua,-3.980341,-79.016983,2024-06-24,36.19708333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-25,34.38291666666667
Delsitanisagua,-3.980341,-79.016983,2024-06-26,31.74083333333333
Delsitanisagua,-3.980341,-79.016983,2024-06-27,33.34166666666667
Delsitanisagua,-3.980341,-79.016983,2024-06-28,32.56375
Delsitanisagua,-3.980341,-79.016983,2024-06-29,33.586666666666666
Delsitanisagua,-3.980341,-79.016983,2024-06-30,63.30708333333334
Delsitanisagua,-3.980341,-79.016983,2024-07-01,38.57333333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-02,91.83541666666667
Delsitanisagua,-3.980341,-79.016983,2024-07-03,67.96333333333332
Delsitanisagua,-3.980341,-79.016983,2024-07-04,42.26291666666666
Delsitanisagua,-3.980341,-79.016983,2024-07-05,42.739583333333336
Delsitanisagua,-3.980341,-79.016983,2024-07-06,50.93083333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-07,58.78875
Delsitanisagua,-3.980341,-79.016983,2024-07-08,56.2925
Delsitanisagua,-3.980341,-79.016983,2024-07-09,45.627916666666664
Delsitanisagua,-3.980341,-79.016983,2024-07-10,47.9075
Delsitanisagua,-3.980341,-79.016983,2024-07-11,44.26541666666666
Delsitanisagua,-3.980341,-79.016983,2024-07-12,42.522083333333335
Delsitanisagua,-3.980341,-79.016983,2024-07-13,63.406666666666666
Delsitanisagua,-3.980341,-79.016983,2024-07-14,56.41375
Delsitanisagua,-3.980341,-79.016983,2024-07-15,56.51624999999999
Delsitanisagua,-3.980341,-79.016983,2024-07-16,46.46125
Delsitanisagua,-3.980341,-79.016983,2024-07-17,41.958333333333336
Delsitanisagua,-3.980341,-79.016983,2024-07-18,37.23291666666667
Delsitanisagua,-3.980341,-79.016983,2024-07-19,37.829166666666666
Delsitanisagua,-3.980341,-79.016983,2024-07-20,39.315416666666664
Delsitanisagua,-3.980341,-79.016983,2024-07-21,40.053333333333335
Delsitanisagua,-3.980341,-79.016983,2024-07-22,41.809999999999995
Delsitanisagua,-3.980341,-79.016983,2024-07-23,42.815416666666664
Delsitanisagua,-3.980341,-79.016983,2024-07-24,41.079166666666666
Delsitanisagua,-3.980341,-79.016983,2024-07-25,42.029583333333335
Delsitanisagua,-3.980341,-79.016983,2024-07-26,40.82083333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-27,38.375
Delsitanisagua,-3.980341,-79.016983,2024-07-28,38.07333333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-29,37.87208333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-30,39.43083333333333
Delsitanisagua,-3.980341,-79.016983,2024-07-31,37.60166666666667
Delsitanisagua,-3.980341,-79.016983,2024-08-01,36.72875
Delsitanisagua,-3.980341,-79.016983,2024-08-02,36.40291666666666
Delsitanisagua,-3.980341,-79.016983,2024-08-03,36.016666666666666
Delsitanisagua,-3.980341,-79.016983,2024-08-04,35.82375
Delsitanisagua,-3.980341,-79.016983,2024-08-05,36.662083333333335
Delsitanisagua,-3.980341,-79.016983,2024-08-06,37.55916666666666
Delsitanisagua,-3.980341,-79.016983,2024-08-07,36.05291666666667
Delsitanisagua,-3.980341,-79.016983,2024-08-08,35.262499999999996
Delsitanisagua,-3.980341,-79.016983,2024-08-09,36.12791666666667
Delsitanisagua,-3.980341,-79.016983,2024-08-10,36.255
Delsitanisagua,-3.980341,-79.016983,2024-08-11,35.507083333333334
Delsitanisagua,-3.980341,-79.016983,2024-08-12,35.07208333333333
Delsitanisagua,-3.980341,-79.016983,2024-08-13,35.04333333333333
Delsitanisagua,-3.980341,-79.016983,2024-08-14,34.580416666666665
Delsitanisagua,-3.980341,-79.016983,2024-08-15,34.026666666666664
Delsitanisagua,-3.980341,-79.016983,2024-08-16,33.7325
